comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,annotator_number,label,type
Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCPjB6tuDI,Ugyje5yQdsBsqF9GAjN4AaABAg,4cvfxPJACdc,True,author_2615,2026-05-24T19:18:50Z,2026-05-24T19:18:50Z,1,"Nel caso di flint erano le tubature vecchie installate molti anni prima dell’amministrazione Obama. Poi era un’intossicazione da piombo estremamente più complessa da rilevare. Qui si tratta di un qualcosa in atto, sono due situazioni di tragiche ma differenti. Perché cazzo ragioni come la merda e commenti col culo?",Ugyje5yQdsBsqF9GAjN4AaABAg,1,repubblica,author_2615,1,1,gold
Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCQAY_M7XA,Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCPjB6tuDI,4cvfxPJACdc,True,author_81,2026-05-24T19:22:42Z,2026-05-24T19:22:42Z,3,"@author_2615 Praticamente commento nei metodi da te indicati, per avere letto antecedente il tuo nickname su qualche altro post.",Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCPjB6tuDI,2,repubblica,author_81,1,0,gold
Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCQdAIrxba,Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCQAY_M7XA,4cvfxPJACdc,True,author_2615,2026-05-24T19:26:45Z,2026-05-24T19:26:45Z,1,"@user ho argomentato distinguendo due situazioni differenti e spiegando la motivazione. Tu blateri casi solo per dare aria al cervello, vergognoso.",Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCQAY_M7XA,3,repubblica,author_2615,1,1,gold
Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCR-da3FMr,Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCQAY_M7XA,4cvfxPJACdc,True,author_81,2026-05-24T19:29:57Z,2026-05-24T19:29:57Z,2,"@user over a century, local automakers used the Flint River as a dumping ground for highly corrosive chemical waste, creating a toxic mixture that, when released into the city's untreated water supply, dissolved the lead in old pipes, poisoning thousands of people. The warning signs were glaring, immediate, and impossible to ignore. The disaster occurred not because the problem was invisible, but because authorities deliberately turned a blind eye. Adesso puoi riprendere ad argomentare topolino.",Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCQdAIrxba,4,repubblica,author_81,1,1,gold
Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCRrhn8EVx,Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCQAY_M7XA,4cvfxPJACdc,True,author_81,2026-05-24T19:37:28Z,2026-05-24T19:37:28Z,2,"@user da piombo estremamente più complessa da rilevare ?😂😂The General Motors paradox polluted the river for decades. When the city redistributed that water to the population, GM was the first to realize that its own historical waste had made the water so acidic that it was corroding the new engines it was producing, prompting it to demand and secure an immediate return to clean Great Lakes water. Millions of liters a day: A 1966 U.S. Department of the Interior report revealed that GM's eight Flint plants were dumping over 37 million liters (10 million gallons) of toxic waste into the river every single day. Hai proprio argomento bene.🤣",Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCQdAIrxba,4,repubblica,author_81,1,1,gold
UgxQj3TeLH2YXjz8zct4AaABAg.AXBfm9304uVAXCSrVcSPe_,UgxQj3TeLH2YXjz8zct4AaABAg,4cvfxPJACdc,True,author_2616,2026-05-24T19:46:11Z,2026-05-24T19:46:11Z,0,Infatti i più grandi inquinatori sono i regimi asiatici.....,UgxQj3TeLH2YXjz8zct4AaABAg,1,repubblica,author_2616,1,0,gold
Ugzzcva0I9uB1euVFqN4AaABAg,,4cvfxPJACdc,False,author_216,2026-05-24T19:59:48Z,2026-05-24T19:59:48Z,0,E quindi? Sti cazzi! Rinunciamo al progresso per questo? Ahahahaha,,0,repubblica,author_216,1,0,gold
UgzGyjEGjUeUrfNZZcZ4AaABAg,,4cvfxPJACdc,False,author_2617,2026-05-24T21:18:02Z,2026-05-24T21:18:02Z,0,"Questa idiota e’ una di quelle che non riesce a prendere posizione nella guerra Israele /palestina, ha un qi di 15, diceva che Biden era il miglior presidente,mentre aveva un cancro al cervello a 90 anni, e ovviamente la repubblica la cita,che giornale di merda",,0,repubblica,author_2617,1,1,gold
UgxMRGYMlYur0XX0_OB4AaABAg,,4cvfxPJACdc,False,author_2618,2026-05-24T21:44:25Z,2026-05-24T21:44:25Z,0,Subito candidata a sostituire Trump tra i Democratici!!!,,0,repubblica,author_2618,1,0,gold
UgwPnQPRVRBe7IcBqTd4AaABAg,,4cvfxPJACdc,False,author_2619,2026-05-25T04:25:04Z,2026-05-25T04:25:04Z,0,Stiamo rovinando il pianeta,,0,repubblica,author_2619,1,0,gold
Ugycg4e-k1XB3GSwJtx4AaABAg,,4cvfxPJACdc,False,author_2620,2026-05-25T05:15:47Z,2026-05-25T05:15:47Z,0,Ma secondo e colpa di Putin,,0,repubblica,author_2620,1,0,gold
UgwXS1rrNg4Co1aqQ6N4AaABAg,,4cvfxPJACdc,False,author_425,2026-05-25T05:19:25Z,2026-05-25T05:19:25Z,0,Con quell acqua sporca che serve per i Centri AI tra poco ti faranno sparire ed al tuo posto parlerà un robot . Il progresso non si arresta . Si subisce. Amen,,0,repubblica,author_425,1,0,gold
Ugzzcva0I9uB1euVFqN4AaABAg.AXCUQEOyO8lAXDlIiPcep6,Ugzzcva0I9uB1euVFqN4AaABAg,4cvfxPJACdc,True,author_2621,2026-05-25T07:55:18Z,2026-05-25T07:55:18Z,0,"Certo, perché evidentemente il culo non è il tuo a venire inculcato, e il progresso ovviamente DEVE inquinare, secondo la tua testa bacata, e i ricchi non devono avere queste cagate da considerare. Potrebbero farlo, spendendo soldi, e resterebbero comunque ultra-ricchi, ma perché disturbarli? Portano ""progresso"" (tra l'altro, Meta è ""progresso""? Ci ha reso la vita più comoda o migliore?) quindi devono comandare loro",Ugzzcva0I9uB1euVFqN4AaABAg,1,repubblica,author_2621,1,1,gold
Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCYwgrFoFB,Ugyje5yQdsBsqF9GAjN4AaABAg,4cvfxPJACdc,True,author_81,2026-05-26T00:00:00+00:00,,4,"Visto che sembri avere qualche difficoltà a capire, te lo rispiego in modo più semplice, anche se purtroppo non posso farlo con i disegni più adatti a te simone A livello federale, il problema dell'inquinamento del Lago Michigan è noto da decenni. Già negli anni '40 e '50, il governo degli Stati Uniti ha iniziato a prendere provvedimenti, come l'approvazione del Federal Water Pollution Act nel 1948, la prima legge importante per affrontare la contaminazione delle acque. Negli anni '60 furono condotti studi approfonditi sullo stato di inquinamento del lago, e da allora sono stati fatti numerosi interventi e monitoraggi per cercare di proteggere le acque dei Grandi Laghi, incluso il Lago Michigan. Tuttavia, nonostante queste azioni, l'inquinamento è rimasto un problema persistente nel tempo. Nel 2014, con il governo Obamanana, quando la città ha cambiato la fonte di approvvigionamento idrico passando all'acqua del fiume, non è stato fatto nulla di adeguato per prevenire la contaminazione, perché non sono stati applicati i trattamenti anticorrosivi necessari. Questo errore è stato in parte dovuto a una gestione finanziaria d'emergenza che privilegiava il risparmio economico rispetto alla sicurezza dei cittadini per il consumo dell'acqua. La cosa è stata volutamente ignorata. Inoltre, le autorità locali e statali non hanno riconosciuto o hanno ignorato i segnali di allarme iniziali, ritardando così l'intervento e permettendo che l'acqua corrosiva danneggiasse le tubature, causando il rilascio di piombo e altre sostanze tossiche nell'acqua potabile. Il governo federale non ha agito prontamente nella crisi dell'acqua di Flint per diversi motivi legati a una combinazione di complessità normativa, mancanza di preparazione, ritardi e inazione. La gestione della crisi è stata ostacolata da una serie di fallimenti governativi a vari livelli, inclusi errori nella supervisione e nella regolamentazione. Inoltre, la crisi è stata aggravata da ingiustizie ambientali e dalla riluttanza iniziale delle autorità a riconoscere e affrontare il problema. Solo dopo una forte pressione pubblica e legale il governo federale di Obamanana ha iniziato a intervenire, ma la risposta è stata considerata tardiva rispetto alla gravità della situazione. Sembra che il resto della tua famiglia abbia sviluppato il talento di dormire in piedi, davvero un'abilità fuori dal comune, e a quanto pare anche tu non sei da meno simone.",Ugyje5yQdsBsqF9GAjN4AaABAg,1,repubblica,author_81,1,1,gold
Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCeVWZQxl6,Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCYwgrFoFB,4cvfxPJACdc,True,author_2615,2026-05-26T00:00:00+00:00,,2,"@user primo commento citi le falde acquifere, poi dopo il fiume. Prima dici che è colpa di obamananana poi citi alla fine governo locale che per negligenza ha evitato il tutto per questione economica (era a guida repubblicana Flint). Fai confusione con un bel po di cose e ora hai detto un bel po di cose che ho già detto sopra io. Il tutto continua a non c’entrare nulla con la questione dei data center. Bravo complimenti, bella arrampicata sugli specchi",Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCYwgrFoFB,2,repubblica,author_2615,1,0,gold
Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCepPnCfEU,Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCeVWZQxl6,4cvfxPJACdc,True,author_81,2026-05-26T00:00:00+00:00,,2,@author_2615 Lo so a te servono i disegni per capire.,Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCeVWZQxl6,3,repubblica,author_81,1,1,gold
Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCf6ZHc7S5,Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCeVWZQxl6,4cvfxPJACdc,True,author_2615,2026-05-26T00:00:00+00:00,,1,"@user sei tu che ti contraddici da solo, ridicolo 🤣",Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCeVWZQxl6,3,repubblica,author_2615,1,1,gold
Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCfcCax4oP,Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCeVWZQxl6,4cvfxPJACdc,True,author_81,2026-05-26T00:00:00+00:00,,2,@author_2615 Detto te ? Esilarante 😂,Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCeVWZQxl6,3,repubblica,author_81,1,0,gold
Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCS8Sx7K5g,Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCQAY_M7XA,4cvfxPJACdc,True,author_2615,2026-05-26T00:00:00+00:00,,1,"@user che sei tardo e stupido te lo spiego di nuovo approfondendo la cosa. Normalmente la città di flint veniva rifornita da Detroit, per problemi di deficit e debiti che si portavano da ANNI l’amministrazione LOCALE (NON IL GOVERNO OBAMANANANANA) decise di cambiare approvvigionamento e passarono al fiume Flint. Da lì il problema non fu il fiume in sé ma il mancato trattamento delle acqua con anticorrosivi e simili che portarono al consumo delle tubature estremamente vecchie e usurate (contenevano ancora piombo) e così col tempo i cittadini si intossicarono con piombo che è molto particolare dato che presenta anche segni neurologici particolari. ORA confrontare la situazione di una città in crisi che cambia approvvigionamento idrico e per errore statale (non federale) avvelena i suoi cittadini con la costruzione di un data center per me significa non avere comprensione del testo. Sono cose gravi in entrambi i casi.Apprezzo però che hai provato a cercare su internet ma sei così tardi da non saperlo neanche fare. Bravo, sei quello furbo della famiglia",Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCQAY_M7XA,3,repubblica,author_2615,1,1,gold
Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCdNVAWewg,Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCQAY_M7XA,4cvfxPJACdc,True,author_81,2026-05-26T00:00:00+00:00,,2,"Visto che sembri avere qualche difficoltà a capire, te lo rispiego in modo più semplice, anche se purtroppo non posso farlo con i disegni più adatti a te simone A livello federale, il problema dell'inquinamento del Lago Michigan è noto da decenni. Già negli anni '40 e '50, il governo degli Stati Uniti ha iniziato a prendere provvedimenti, come l'approvazione del Federal Water Pollution Act nel 1948, la prima legge importante per affrontare la contaminazione delle acque. Negli anni '60 furono condotti studi approfonditi sullo stato di inquinamento del lago, e da allora sono stati fatti numerosi interventi e monitoraggi per cercare di proteggere le acque dei Grandi Laghi, incluso il Lago Michigan. Tuttavia, nonostante queste azioni, l'inquinamento è rimasto un problema persistente nel tempo. Nel 2014, con il governo Obamanana, quando la città ha cambiato la fonte di approvvigionamento idrico passando all'acqua del fiume, non è stato fatto nulla di adeguato per prevenire la contaminazione, perché non sono stati applicati i trattamenti anticorrosivi necessari. Questo errore è stato in parte dovuto a una gestione finanziaria d'emergenza che privilegiava il risparmio economico rispetto alla sicurezza dei cittadini per il consumo dell'acqua. La cosa è stata volutamente ignorata. Inoltre, le autorità locali e statali non hanno riconosciuto o hanno ignorato i segnali di allarme iniziali, ritardando così l'intervento e permettendo che l'acqua corrosiva danneggiasse le tubature, causando il rilascio di piombo e altre sostanze tossiche nell'acqua potabile. Il governo federale non ha agito prontamente nella crisi dell'acqua di Flint per diversi motivi legati a una combinazione di complessità normativa, mancanza di preparazione, ritardi e inazione. La gestione della crisi è stata ostacolata da una serie di fallimenti governativi a vari livelli, inclusi errori nella supervisione e nella regolamentazione. Inoltre, la crisi è stata aggravata da ingiustizie ambientali e dalla riluttanza iniziale delle autorità a riconoscere e affrontare il problema. Solo dopo una forte pressione pubblica e legale il governo federale di Obamanana ha iniziato a intervenire, ma la risposta è stata considerata tardiva rispetto alla gravità della situazione. Sembra che il resto della tua famiglia abbia sviluppato il talento di dormire in piedi, davvero un'abilità fuori dal comune, e a quanto pare anche tu non sei da meno simone. @author_2615",Ugyje5yQdsBsqF9GAjN4AaABAg.AXC3hHpjYvUAXCQAY_M7XA,3,repubblica,author_81,1,1,gold
UgxQj3TeLH2YXjz8zct4AaABAg.AXBfm9304uVAXHs7JRW20X,UgxQj3TeLH2YXjz8zct4AaABAg,4cvfxPJACdc,True,author_2622,2026-05-26T22:11:52Z,2026-05-26T22:11:52Z,0,"Una risposta di ognuno è mangiare meno, produrre meno, consumare meno, riciclare di più. Riposare anche di più, andare più a piedi , in bicicletta, in treno o tram e stare meno su internet, perché ogni singola operazione ha un riscontro negativo ambientale. Specie se uno è in pensione o disoccupato può farlo. Senza contare che può scegliere che prodotti acquistare",UgxQj3TeLH2YXjz8zct4AaABAg,1,repubblica,author_2622,1,0,gold
