comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,annotator_number,label,type
UgyIwHHYfBZwXTmj9VV4AaABAg.AX63oM_TCtdAX7TGlwc9ta,UgyIwHHYfBZwXTmj9VV4AaABAg.AX63oM_TCtdAX6BW0FR8fi,Re8gVvm24ZU,True,author_247,2026-05-22T21:13:34Z,2026-05-22T21:14:02Z,0,@user ragione ma le cose sono andate a finire male e per tutti e 5,UgyIwHHYfBZwXTmj9VV4AaABAg.AX63oM_TCtdAX6BW0FR8fi,3,ilmessaggero,author_247,1,0,gold
UgzPd3zApSnxK5sY2fN4AaABAg,,Re8gVvm24ZU,False,author_4082,2026-05-23T04:55:53Z,2026-05-23T04:55:53Z,6,Non erano sub esperti come dicono,,0,ilmessaggero,author_4082,1,0,gold
Ugw2O0G5g65es69aYOx4AaABAg,,Re8gVvm24ZU,False,author_649,2026-05-23T07:32:07Z,2026-05-23T07:32:07Z,1,"Infilarsi in un tunnel buio in fila indiana già è inquietante e claustrofobico ,poi a 60 metri di profondità l'imprevisto è dietro l'angolo .......Nessuno dei 5 si è posto il problema? . .",,0,ilmessaggero,author_649,1,0,gold
UgwCvnDZDOut_DOswdB4AaABAg.AX78Yh9eTybAX8jHOUMum8,UgwCvnDZDOut_DOswdB4AaABAg,Re8gVvm24ZU,True,author_6195,2026-05-23T09:01:26Z,2026-05-23T09:01:26Z,0,Per cosa?,UgwCvnDZDOut_DOswdB4AaABAg,1,ilmessaggero,author_6195,1,0,gold
UgzPd3zApSnxK5sY2fN4AaABAg.AX8IAu7330cAX8oHpfuqlA,UgzPd3zApSnxK5sY2fN4AaABAg,Re8gVvm24ZU,True,author_6196,2026-05-23T09:45:11Z,2026-05-23T09:45:11Z,1,Sono stati un po' presuntuosi 😢😢😢😢😢ed è finita malissimo 😢😢😢😢😢😢❤,UgzPd3zApSnxK5sY2fN4AaABAg,1,ilmessaggero,author_6196,1,0,gold
UgwJ7Zz4Gba40xJ4nJp4AaABAg,,Re8gVvm24ZU,False,author_6197,2026-05-23T10:53:21Z,2026-05-23T10:53:21Z,0,Grandi.,,0,ilmessaggero,author_6197,1,0,gold
UgwCvnDZDOut_DOswdB4AaABAg.AX78Yh9eTybAX9Pjo6L9JG,UgwCvnDZDOut_DOswdB4AaABAg.AX78Yh9eTybAX8jHOUMum8,Re8gVvm24ZU,True,author_6198,2026-05-23T15:21:12Z,2026-05-23T15:21:12Z,1,"@author_6195 è stato il primo a scendere per prenderli e si è valso dell’attrezzatura che gli ha dato il suo dipartimento, purtroppo insufficiente",UgwCvnDZDOut_DOswdB4AaABAg.AX78Yh9eTybAX8jHOUMum8,2,ilmessaggero,author_6198,1,0,gold
UgyIwHHYfBZwXTmj9VV4AaABAg.AX63oM_TCtdAX8oCTinW1P,UgyIwHHYfBZwXTmj9VV4AaABAg,Re8gVvm24ZU,True,author_6196,2026-05-24T00:00:00+00:00,,0,Sono d accordo 😢❤,UgyIwHHYfBZwXTmj9VV4AaABAg,1,ilmessaggero,author_6196,1,0,gold
UgwCvnDZDOut_DOswdB4AaABAg.AX78Yh9eTybAXAtwzB-qb8,UgwCvnDZDOut_DOswdB4AaABAg.AX78Yh9eTybAX9Pjo6L9JG,Re8gVvm24ZU,True,author_6195,2026-05-24T05:13:07Z,2026-05-24T05:13:07Z,1,"@user scusa ho letto il titolo pensavo dicesse bisogna premiare i 5 sub morti alle Maldive....infatti ho risposto "" per cosa?"" Sorry!! Cmq concordo!!",UgwCvnDZDOut_DOswdB4AaABAg.AX78Yh9eTybAX9Pjo6L9JG,3,ilmessaggero,author_6195,1,0,gold
UgyMI8uAyhPUsbTfGmh4AaABAg,,Re8gVvm24ZU,False,author_6199,2026-05-24T14:38:40Z,2026-05-24T14:38:40Z,0,Sei un eroina mia cara.spero che il tuo team siate ricevuti da Mattarella,,0,ilmessaggero,author_6199,1,0,gold
UgyiiQ5208c3VlbclVh4AaABAg,,Re8gVvm24ZU,False,author_5660,2026-05-24T19:23:09Z,2026-05-24T19:23:09Z,0,E. Troppo. Generico. Ora. Vedremo. Le. Analisi. Dell'azoto. Nel. Sangue. Anche. Del. Maldiviano. L'errore. Umano. Resta. Il. Buio. La. Sospensione. Il. Filo. Di. Arianna. L'errore. Dentro. Il. Sifone. Di. Ritorno. Della. Grotta. Ceca. Il. Panico. Dell'aria. Finita. Di. Una. Bombola. Piccola. Per. Quella. Immersione. La. Mancanza. Del. Mono bombola. Da. Diciotto. Litri. Attaccato. Sotto. La. Cima. Della. Barca. Appoggio. A. Nove. Metri. Per. La. Decompressione. Controllando. Le. Tabelle. Federali. Usa. Navi. Io. Sono. Sub. Federale. Ho. All'attivo. Cento. Settantaquattro. Immersioni. Anche. Ha. Sessanta metri. Ma. Quando. Scendo. Profondo. Scendo. Con. Bombola. Con. Quattromila. Litri. Di. Aria. Ed. Elio. E. Un. Diciotto. Litri. Sotto. La. Cima. Della. Barca. Appoggio. Rispettando. Sia. Le. Discese. Che. Le. Risalite. E. Fare. Una. Corretta. Decompressione. Monito. Per. Tutti. I. Sub. Siate. Corretti. E. Per. Immersioni. Impegnative. Non. Le. Fate. Dovete. Essere. Molto. Esperti. Limitatevi. A. Trenta. Metri. Max. E. Buona. Estate. A. Tutti. Ok,,0,ilmessaggero,author_5660,1,0,gold
UgxMPogE3ulQZnsh3l54AaABAg,,Re8gVvm24ZU,False,author_1712,2026-05-25T07:25:15Z,2026-05-25T07:25:15Z,0,"Tutti avevano migliaia di immersioni a testa. E questo ha portato a sentirsi <campioni degli abissi> . C è stata un enorme sottovalutazione dei pericoli. Anzi non c è neppure stata una valutazione, se sono scesi con quel tot di aria nella bombola.😢. R.I.P",,0,ilmessaggero,author_1712,1,0,gold
UgwvUor2MaRheDvxGeN4AaABAg,,Re8gVvm24ZU,False,author_6200,2026-05-25T11:04:42Z,2026-05-25T11:04:42Z,0,C'è stato un errore umano? Com'è possibile?! Semplicemente l'istruttore di sub disse di NON ANDARE ALTRE I 30 M ma non gli hanno dato retta. Ora riposino in pace.,,0,ilmessaggero,author_6200,1,0,gold
