comment_id,parent_comment_id,video_id,is_reply,author,published_at,updated_at,like_count,text,inferred_parent_id,depth,newspaper,author_anon,annotator_number,label,type
UgyVgNxEMm7COXj4tpN4AaABAg.AXCO7qlNNMXAXCOTjA_TOK,UgyVgNxEMm7COXj4tpN4AaABAg,0paspwjsZmE,True,author_5004,2026-05-24T19:07:51Z,2026-05-24T19:07:51Z,0,"No, i Ricchi no.. 😏",UgyVgNxEMm7COXj4tpN4AaABAg,1,ilmessaggero,author_5004,3,0,gold
UgyHojBzgsu9ZIIbwv54AaABAg.AXCI4vPalJTAXCP1UwOBwe,UgyHojBzgsu9ZIIbwv54AaABAg.AXCI4vPalJTAXCO-OXQt6g,0paspwjsZmE,True,author_5005,2026-05-24T19:12:44Z,2026-05-24T19:12:44Z,0,"@author_5004 Questo per dire che non mi dà fastidio il caldo. Se fa caldo ci lamentiamo, se fa freddo pure, suvvia....",UgyHojBzgsu9ZIIbwv54AaABAg.AXCI4vPalJTAXCO-OXQt6g,2,ilmessaggero,author_5005,3,0,gold
UgyVgNxEMm7COXj4tpN4AaABAg.AXCO7qlNNMXAXCTv5VEBqE,UgyVgNxEMm7COXj4tpN4AaABAg,0paspwjsZmE,True,author_1318,2026-05-24T19:55:25Z,2026-05-24T19:55:25Z,0,Prima o poi si muore di sicuro 😅,UgyVgNxEMm7COXj4tpN4AaABAg,1,ilmessaggero,author_1318,3,0,gold
UgyHojBzgsu9ZIIbwv54AaABAg.AXCI4vPalJTAXC_Wln9BI0,UgyHojBzgsu9ZIIbwv54AaABAg,0paspwjsZmE,True,author_3956,2026-05-24T20:53:07Z,2026-05-24T20:53:07Z,1,Scusa ma dove vivi?!,UgyHojBzgsu9ZIIbwv54AaABAg,1,ilmessaggero,author_3956,3,1,gold
UgzH5HXCA7xxcLn--7V4AaABAg,,0paspwjsZmE,False,author_349,2026-05-24T21:05:53Z,2026-05-24T21:05:53Z,0,Che cojoni...,,0,ilmessaggero,author_349,3,1,gold
UgwmVlNDnPWXGBJ6zlV4AaABAg,,0paspwjsZmE,False,author_5603,2026-05-24T21:23:29Z,2026-05-24T21:23:29Z,0,Ogni anno è caldo record. Non so piu come insultarvi!!,,0,ilmessaggero,author_5603,3,0,gold
UgxuK-VWj-jDeq_Aj-d4AaABAg,,0paspwjsZmE,False,author_5604,2026-05-25T03:41:59Z,2026-05-25T03:41:59Z,0,A’ cazzari imperiali,,0,ilmessaggero,author_5604,3,1,gold
UgyHojBzgsu9ZIIbwv54AaABAg.AXCI4vPalJTAXDTuIyn5M6,UgyHojBzgsu9ZIIbwv54AaABAg.AXCI4vPalJTAXC_Wln9BI0,0paspwjsZmE,True,author_5005,2026-05-25T05:14:33Z,2026-05-25T05:14:33Z,0,@author_3956 Saluzzo,UgyHojBzgsu9ZIIbwv54AaABAg.AXCI4vPalJTAXC_Wln9BI0,2,ilmessaggero,author_5005,3,0,gold
UgzRy6gHcyXWXVdnjjZ4AaABAg,,0paspwjsZmE,False,author_5605,2026-05-25T07:00:00Z,2026-05-25T07:00:00Z,0,"Vedremo ,questi ignobili allarmisti. VERGOGNATEVI",,0,ilmessaggero,author_5605,3,1,gold
UgzvEryGSOhMKOAMcox4AaABAg,,0paspwjsZmE,False,author_5606,2026-05-25T08:17:28Z,2026-05-25T08:17:28Z,0,Per caritàaaaaaaaa😅😅😅😅,,0,ilmessaggero,author_5606,3,0,gold
Ugx0jL1IPrVe9Jt6arF4AaABAg,,0paspwjsZmE,False,author_1809,2026-05-25T08:30:08Z,2026-05-25T08:30:08Z,0,❤️🌞❤,,0,ilmessaggero,author_1809,3,0,gold
Ugy2uUiM8lopuxvLqRx4AaABAg.AXBoO_wsQnoAXF5fHcyJDt,Ugy2uUiM8lopuxvLqRx4AaABAg,0paspwjsZmE,True,author_1342,2026-05-25T20:21:16Z,2026-05-25T20:21:16Z,0,"Sempre a lamentarvi, sempre!!",Ugy2uUiM8lopuxvLqRx4AaABAg,1,ilmessaggero,author_1342,3,1,gold
UgyocSfjOvUqefnw4Hl4AaABAg,,0paspwjsZmE,False,author_1342,2026-05-25T20:21:41Z,2026-05-25T20:21:41Z,1,Spero che non dicano che gli invasi siano gia senz'acqua tanto per non perdere le sovvenzioni statali.,,0,ilmessaggero,author_1342,3,1,gold
UgwmVlNDnPWXGBJ6zlV4AaABAg.AXCd-CjbmWiAXFCJKbwQYI,UgwmVlNDnPWXGBJ6zlV4AaABAg,0paspwjsZmE,True,author_5607,2026-05-25T21:19:18Z,2026-05-25T21:19:18Z,0,Beh è logico! È un caldo che si allena costantemente ogni anno per potersi superare e stabilire nuovi record,UgwmVlNDnPWXGBJ6zlV4AaABAg,1,ilmessaggero,author_5607,3,0,gold
UgyPMaO_OsalPvmsul94AaABAg,,0paspwjsZmE,False,author_1338,2026-05-26T10:33:51Z,2026-05-26T10:33:51Z,2,"Che notizia pazzesca, a giugno fa caldo, incredibile",,0,ilmessaggero,author_1338,3,0,gold
UgyPMaO_OsalPvmsul94AaABAg.AXGcEnUXBZ1AXGjWQEv4iP,UgyPMaO_OsalPvmsul94AaABAg,0paspwjsZmE,True,author_5608,2026-05-26T11:37:25Z,2026-05-26T11:37:25Z,0,"Noooooo! Non mi dire,",UgyPMaO_OsalPvmsul94AaABAg,1,ilmessaggero,author_5608,3,0,gold
UgyHojBzgsu9ZIIbwv54AaABAg.AXCI4vPalJTAXJWCF_Ybya,UgyHojBzgsu9ZIIbwv54AaABAg.AXCI4vPalJTAXDTuIyn5M6,0paspwjsZmE,True,author_3956,2026-05-27T13:30:03Z,2026-05-27T13:30:03Z,0,@author_5005 boh.. io sono romagnolo e l’ho spento il 29 di febbraio fai te,UgyHojBzgsu9ZIIbwv54AaABAg.AXCI4vPalJTAXDTuIyn5M6,3,ilmessaggero,author_3956,3,0,gold
UgyHojBzgsu9ZIIbwv54AaABAg.AXCI4vPalJTAXJtMs0xx3m,UgyHojBzgsu9ZIIbwv54AaABAg.AXCI4vPalJTAXDTuIyn5M6,0paspwjsZmE,True,author_5005,2026-05-27T18:00:00+00:00,,0,"@author_3956 Si ma io accendevo solo un'ora al mattino, noi siamo in collina",UgyHojBzgsu9ZIIbwv54AaABAg.AXCI4vPalJTAXJWCF_Ybya,4,ilmessaggero,author_5005,3,0,gold
